date,description,type,from,to,nonce,amount,currency,comment,tx_hash
2021-07-01T21:45:04Z,,,0xEB16Ae0052ed37f479f7fe63849198Df1765a733,0x0000000000000000000000000000000000000000,,49675.46480409990000000,aSUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0x0000000000000000000000000000000000000000,0xa5cA62D95D24A4a350983D5B8ac4EB8638887396,,1227.054586166450000000,yvsUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xa5cA62D95D24A4a350983D5B8ac4EB8638887396,0x74b3E5408B1c29E571BbFCd94B09D516A4d81f36,,213.196961308448000000,yvsUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xa5cA62D95D24A4a350983D5B8ac4EB8638887396,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,1013.857624858000000000,yvsUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0x74b3E5408B1c29E571BbFCd94B09D516A4d81f36,0xa5cA62D95D24A4a350983D5B8ac4EB8638887396,,49675.46480409990000000,sUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xFB5F4E0656ebfF31743e674d324554fd185e1c4b,0x0000000000000000000000000000000000000000,,11071.47202234940000000,yvsUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xa5cA62D95D24A4a350983D5B8ac4EB8638887396,0xFB5F4E0656ebfF31743e674d324554fd185e1c4b,,11267.03724516480000000,sUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xFB5F4E0656ebfF31743e674d324554fd185e1c4b,0xf80758aB42C3B07dA84053Fd88804bCB6BAA4b5c,,11267.03724516480000000,sUSD,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xf80758aB42C3B07dA84053Fd88804bCB6BAA4b5c,0x43AE24960e5534731Fc831386c07755A2dc33D47,,5.15472009587821000,WETH,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0x43AE24960e5534731Fc831386c07755A2dc33D47,0xFB5F4E0656ebfF31743e674d324554fd185e1c4b,,1184.812199776220000000,SNX,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0x0000000000000000000000000000000000000000,0xF29AE508698bDeF169B89834F76704C3B205aedf,,528.897325603200000000,yvSNX,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xF29AE508698bDeF169B89834F76704C3B205aedf,0xFB5F4E0656ebfF31743e674d324554fd185e1c4b,,264.448662801600000000,yvSNX,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xF29AE508698bDeF169B89834F76704C3B205aedf,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,264.448662801600000,yvSNX,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-01T21:45:04Z,,,0xFB5F4E0656ebfF31743e674d324554fd185e1c4b,0xF29AE508698bDeF169B89834F76704C3B205aedf,,823856.668008692000000000,SNX,,0xd969300773ff84d13677266eb9c520aaf6447318bea325d6665692d99058eb2b
2021-07-02T15:31:18Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,731,0,ETH,Endorse strategies,0x8689137a0c6a918fa34c85e3ee23871c586ad7f2a8474087a37896094879ccdf
2021-07-04T17:23:54Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,732,0,ETH,Donate grants,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,292606,DAI,,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,ybaby.eth,,20833,DAI,Donate to banteg,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,yfi.milkyklim.eth,,20833,DAI,Donate to milkyklim,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x9b0312639d7b33eA4c8F2A6CFF970736e717FCa1,,20833,DAI,Donate to tracheopteryx,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x1138DA90Fb90cEaded062ba8d22324A6737182c7,,20833,DAI,Donate to Daniel,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x05f9E07AFCcD4ea69310e316f4c5Ef81Ed3ED9c8,,14583,DAI,Donate to Doug,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,lucho.eth,,14583,DAI,Donate to luciano,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,x48114.eth,,14583,DAI,Donate to x48,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x7768A6568a6C7FCc114994e3E55d0a8dCB60b812,,10417,DAI,Donate to Facu,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xbA6630049Ce9Daa20b4d99fd6f6F1032B3B0026D,,5000,DAI,Donate to dudesahn,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,oniichan.eth,,5000,DAI,Donate to Dark Ghosty,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xf3B2cDBF23A7F42BEDa882cb477FD8a7103186d7,,10417,DAI,Donate to Alejo,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xCdAA49f08e612357347b25F323529444Fc1EBC66,,10417,DAI,Donate to Gotzen,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3F37a30cEa56C5d199cEB4250354FDCd84805538,,10417,DAI,Donate to turtle,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,vany365.eth,,2000,DAI,Donate to vany,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x19047FAad4E7E0F118FcF1d6b0F2118d4FDa3893,,9167,DAI,Donate to nymmrx,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xf1AB0e37475F949b16D70f09ceF672A54019B053,,5000,DAI,Donate to Gabriel,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x5b607d28180F7260c6726048E909CB8f1A271CE0,,3875,DAI,Donate to BobTheBuidler,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x7F021632F3741e1b22126ecB7F100046Cc9038DF,,12000,DAI,Donate to Panda,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x14fEE59eAF210DA119926850036A2791a3674A2a,,14000,DAI,Donate to Guillermo,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xE18B7aE9ABbeDad231AD23D10baf6a4365AfC8fA,,10417,DAI,Donate Wavey,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x071243c8f33A3e7c15499a8E51fF852DbaF05854,,11667,DAI,Donate Bull Trapper,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,lex-node.eth,,3231,DAI,Donate to Lex Node,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x25F8787A42b06Ce8CFCA2dF4a169a220147b5eFc,,20833,DAI,Donate to Shade,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xc40feB7D8761e3680751Ab2768480B50bA2B937C,,16667,DAI,Donate to Weaver,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T17:23:54Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3A25A0a0c83c535f33ac74263e8D99CbF431E2C3,,5000,DAI,Donate to Ivan,0xafeff2ad505e000b8c41705d4324f954b5d396a32fc5556a06878938f49b1982
2021-07-04T18:18:58Z,,,ychad.eth,0x6B175474E89094C44Da98b954EedeAC495271d0F,733,0,ETH,Donate to Philbert,0x1e8e6abca9820524a192be9787a04c50ffc970bfd26b48c1f7cf20a8f597b4db
2021-07-04T18:18:58Z,,,ychad.eth,0xb512bFB6343b09c94ab48627cAEbF63009D7CFD2,,3500,DAI,,0x1e8e6abca9820524a192be9787a04c50ffc970bfd26b48c1f7cf20a8f597b4db
2021-07-04T18:26:54Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,734,0,ETH,Lock CRV,0xd83953b146d89d4565e304655c659026d6ea50142795c4b9489a58d1e24f6611
2021-07-04T18:26:54Z,,,ychad.eth,0xF147b8125d2ef93FB6965Db97D6746952a133934,,158739.566501543000000000,CRV,,0xd83953b146d89d4565e304655c659026d6ea50142795c4b9489a58d1e24f6611
2021-07-04T18:26:54Z,,,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x5f3b5DfEb7B28CDbD7FAba78963EE202a494e2A2,,164396.909889639000000000,CRV,,0xd83953b146d89d4565e304655c659026d6ea50142795c4b9489a58d1e24f6611
2021-07-04T18:33:31Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,735,0,ETH,Attach new strategy,0x80fee989bc073800cf97052bea8b73b925b7b3ca4a5f636d57dc61e98f9c9876
2021-07-05T10:40:21Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,736,0,ETH,Attach new strategy,0x0db9f2b49a001b8e98b8e2206cc5fe9d867e104689ac46da055ad80ff5ec4839
2021-07-05T19:01:16Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,737,0,ETH,Reimburse gas,0x67e11775ca149fd2f8d865a142237786f04ee75c18ad6ba7675c0ab2d33ac9cb
2021-07-06T17:05:49Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,738,0,ETH,Attach new strategy,0x831d84d0eaff2591f4e92dc8db9bcd3a685521b5c39dcda4930f9fa5df7ba7d6
2021-07-06T17:12:45Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,739,0,ETH,Attach new strategy,0x6dacab0b609a0f6ccb6d674f576b92050b5fc70e5422403ab2b43b0c54e09dc8
2021-07-07T19:37:40Z,,,ychad.eth,0x6B175474E89094C44Da98b954EedeAC495271d0F,740,0,ETH,Donate to Red Phone,0x4a6f24d67b2a7c4e6f76e520d51afc1033abc6c0a37d2f294c9cc0cd853af427
2021-07-07T19:37:40Z,,,ychad.eth,0xA0d8a44c5aE9EffC19462a4Feb4B74435751fb50,,5000,DAI,,0x4a6f24d67b2a7c4e6f76e520d51afc1033abc6c0a37d2f294c9cc0cd853af427
2021-07-08T18:33:09Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,741,0,ETH,Distribute coordinape (60k),0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0x0000000000000000000000000000000000000000,ychad.eth,,1.603736622501950000,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,ychad.eth,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,,1.6395401473706100,YFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.003411644481475640,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,1.603736622501950000,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x482C9f85644f1686C490D38291511657da767e61,,0.039434087663712800,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x50903899a1d0006f7bc944124652416a203e9bDf,,0.027628978617887900,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,chef.leth1250.eth,,0.057016164966005100,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,bigbadaboom.eth,,0.067816583880270400,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xEa8CDB581e5F46491F03e25fe36b095df5Bc1117,,0.020344975164081100,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,ceazor.eth,,0.065304858551371500,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x74630370197b4c4795bFEeF6645ee14F8cf8997D,,0.002511725328898900,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x13Ec7838df92dc8CFCdbeD49cEc535FdAD9E124b,,0.037675879933483600,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x461783A831E6dB52D68Ba2f3194F6fd1E0087E04,,0.025117253288989000,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,emiliano.defi-italy.eth,,0.022856700492980000,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3c9180c926166A5ac8f8869B19Bc4eCA2c6EB027,,0.009293383716925940,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,haines.eth,,0.026373115953438500,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xC9c9f440A867941de6cb1abA447f0423bC62A516,,0.039434087663712800,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3A25A0a0c83c535f33ac74263e8D99CbF431E2C3,,0.031145394078346400,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,justindg.eth,,0.034410637005915000,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x52Caad150d6b1CD7B010000A30552027e01a4eA6,,0.083389280919443600,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xD7CfCCc63B5F0D5B772A500632A3E062490a7927,,0.018084422368072100,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4B795ba8BCc0f125813D13Da5B65DCaBA4ae4Bd1,,0.063546650821142300,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4E4570EdF162D20b098B21684384f5e79F34e9B6,,0.02963835888100710,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4833e82f658F9A0a1aEd4E3b046870293aab4646,,0.008037521052476490,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x1a123d835B006d27d4978C8EB40B14f08e0b8607,,0.007535175986696710,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xf0beA6f5BAB274955FF9d587d49f6287878ef9c6,,0.005525795723577590,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x355e8571034aB13663232750D3F908De953Fa1F3,,0.054002094571326400,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x81003d3ec328010EbF1Ea41148DBDD22548fC36E,,0.035666499670364400,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,msilb7.eth,,0.035666499670364400,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xfF998F29739B62C2E70f751945dDf64fAaa6F977,,0.041694640459721800,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x9E6B62E01807776F75518C94C857829292902dB8,,0.053499749505546600,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x8fB10200136243Dea66908207BBFd9A43a157c35,,0.003516415460458460,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,moistowl.eth,,0.048225126314858900,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xb3067e47d005f9A588162A710071d18098c93E04,,0.054755612169996100,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,pentacle.eth,,0.038680570065043100,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x0f1C01d98AE190Ad2739a6075B21C2343d8b412e,,0.03039187647967670,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xc730909A2EdF61Abb2b4F7cCe9AdCaF61ED0a45c,,0.013814489308944000,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x15F574311bf3408D413a6a3bAb569b3377AC146d,,0.036671189801924000,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x5C7CF99bfD68aBf38e61e55979660dcF21e8C1F8,,0.022103182894310300,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xfA20d0E606E3ED73daE6Ce3B3744Cbe4B25A4002,,0.04470871085440050,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x798349E06c67272465123B91bd88C5d19b8c7878,,0.020093802631191200,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,sssuttonsss.eth,,0.021098492762750800,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x073Ab1C0CAd3677cDe9BDb0cDEEDC2085c029579,,0.013060971710274300,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
2021-07-08T18:33:09Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x352c478CD91BA54615Cc1eDFbA4A3E7EC9f60EE1,,0.049229816446418500,yvYFI,,0xb3aab771a5581df5b1c8e6faefedcc88d91b8820c5ae5eaf9c9283014288dda2
