date,description,type,from,to,nonce,amount,currency,comment,tx_hash
2021-05-01T19:29:08Z,,,0x0000000000000000000000000000000000000000,ychad.eth,,2820128.33949725000000000,yvusdp3CRV,,0x555cb2f4b21f190c61ecf94ff4e357f37e0253bafb34ec82e8a26980b45e77e5
2021-05-02T04:43:14Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,511,0,ETH,Reimburse vault testing,0xf9146d315ffc5593934e98578ea98901950ae1a62378dc579694f3a5e91edfa7
2021-05-02T04:43:14Z,,,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.04593963,yvWBTC,,0xf9146d315ffc5593934e98578ea98901950ae1a62378dc579694f3a5e91edfa7
2021-05-02T04:43:14Z,,,ychad.eth,0x0000000000000000000000000000000000000000,,0.04593963,yvWBTC,,0xf9146d315ffc5593934e98578ea98901950ae1a62378dc579694f3a5e91edfa7
2021-05-02T04:43:14Z,,,0xcB550A6D4C8e3517A939BC79d0c7093eb7cF56B5,ychad.eth,,0.04607679,WBTC,,0xf9146d315ffc5593934e98578ea98901950ae1a62378dc579694f3a5e91edfa7
2021-05-02T04:43:14Z,,,ychad.eth,0x334CE923420ff1aA4f272e92BF68013D092aE7B4,,0.02,WBTC,,0xf9146d315ffc5593934e98578ea98901950ae1a62378dc579694f3a5e91edfa7
2021-05-03T08:51:59Z,,,andrecronje.eth,ychad.eth,,319279.132435,USDT,Receive ellipse airdrop,0xcc8d34a269b9bc2adc8feaefd6ab89a0216c550c530f1adc5f0b0564478f674b
2021-05-04T18:03:44Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,512,0,ETH,Reimburse gas,0xd786627bdc8ccfc1b103b4fada5176b6d3144b55874cfcb46c2a2e4941be2558
2021-05-04T18:03:44Z,,,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,20,yvWETH,,0xd786627bdc8ccfc1b103b4fada5176b6d3144b55874cfcb46c2a2e4941be2558
2021-05-04T18:03:44Z,,,ychad.eth,0x0000000000000000000000000000000000000000,,20,yvWETH,,0xd786627bdc8ccfc1b103b4fada5176b6d3144b55874cfcb46c2a2e4941be2558
2021-05-04T18:03:44Z,,,0xa9fE4601811213c340e850ea305481afF02f5b28,ychad.eth,,20.193273685632400000,WETH,,0xd786627bdc8ccfc1b103b4fada5176b6d3144b55874cfcb46c2a2e4941be2558
2021-05-04T18:03:44Z,,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,ychad.eth,,20.185256913444600000,ETH,,0xd786627bdc8ccfc1b103b4fada5176b6d3144b55874cfcb46c2a2e4941be2558
2021-05-05T10:04:29Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,513,0,ETH,Distribute coordinape grants,0xd3d2f200dee27ef3b2a40dfaf14493cc0770dd78d1801faacc870f702c8a4af1
2021-05-06T04:38:03Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,514,0,ETH,Resubmit 513,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,0.8630463258776650,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,ychad.eth,0xD152f549545093347A162Dce210e7293f1452150,,0.8630463258776650,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x9E9381Bcf4dc142427e8610da6A5818261720488,,0.048940916263732300,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x7495B77b15fCb52fbb7BCB7380335d819ce4c04B,,0.000205634101948455,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x47cA1711F0F79dD970053Db79646025a2BfCb385,,0.028583140170835200,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,chef.leth1250.eth,,0.023853555826020800,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,bigbadaboom.eth,,0.034752163229288900,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,ceazor.eth,,0.063746571604021000,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x13Ec7838df92dc8CFCdbeD49cEc535FdAD9E124b,,0.017890166869515600,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x461783A831E6dB52D68Ba2f3194F6fd1E0087E04,,0.007608461772092830,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,emiliano.defi-italy.eth,,0.016039459951979500,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x0dC053c330918C3c4Cb556922973ab21F567919B,,0.031256383496165200,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x3c9180c926166A5ac8f8869B19Bc4eCA2c6EB027,,0.006785925364299010,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,haines.eth,,0.024881726335763000,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,guillesalazar.eth,,0.010692973301319700,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xC9c9f440A867941de6cb1abA447f0423bC62A516,,0.027349335559144500,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,justindg.eth,,0.012543680218855800,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xB28Af40C766044915d6f45313d2A8d94481F646F,,0.027966237864989900,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4B795ba8BCc0f125813D13Da5B65DCaBA4ae4Bd1,,0.021797214806536200,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x4E4570EdF162D20b098B21684384f5e79F34e9B6,,0.009459168689628930,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x7BACf22f747f2f4B983081C0AA76DdDFecd008AB,,0.010692973301319700,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x1a123d835B006d27d4978C8EB40B14f08e0b8607,,0.009870436893525840,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xf0beA6f5BAB274955FF9d587d49f6287878ef9c6,,0.002673243325329910,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x81003d3ec328010EbF1Ea41148DBDD22548fC36E,,0.016039459951979500,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x8fB10200136243Dea66908207BBFd9A43a157c35,,0.007197193568195920,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xb3067e47d005f9A588162A710071d18098c93E04,,0.020769044296793900,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x97E2706841F0e10Ae4e9C1b33111A0757C169014,,0.002673243325329910,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xb512bFB6343b09c94ab48627cAEbF63009D7CFD2,,0.023236653520175400,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x15F574311bf3408D413a6a3bAb569b3377AC146d,,0.021591580704587800,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x5C7CF99bfD68aBf38e61e55979660dcF21e8C1F8,,0.019123971481206300,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xfA20d0E606E3ED73daE6Ce3B3744Cbe4B25A4002,,0.011926777913010400,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x6AFB7c9a6E8F34a3E0eC6b734942a5589A84F44C,,0.080197299759897400,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xeF56c2E92e2764BA9E2515eA66c39bC0A33Ea153,,0.004112682038969100,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,sssuttonsss.eth,,0.009664802791577380,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x073Ab1C0CAd3677cDe9BDb0cDEEDC2085c029579,,0.005757754854556740,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xc40feB7D8761e3680751Ab2768480B50bA2B937C,,0.004935218446762920,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x8a87378502745451f1d35497A39110D9e040E885,,0.038042308860464200,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0x1d3bf13f8f7A83390d03Db5E23A950778e1d1309,,0.020769044296793900,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xA3849B6c2242d46211BD26D6cB949c25E07F95AC,,0.087188859226144900,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T04:38:03Z,,,0xD152f549545093347A162Dce210e7293f1452150,0xc61288821b4722Ce29249F0BA03b633F0bE46a5A,,0.052231061894907600,yvYFI,,0x8ed57eff8f4a61cd40d109223c5054f87e35a6f0a5c85b65b1a7afe5b6e308da
2021-05-06T20:16:14Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,515,0,ETH,Unwind Hegic vault,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x10a3da2BB0Fae4D591476fd97D6636fd172923a8,0x264B207A7542dE4a6aee5E51cb4b434f68Ef1421,,638.805126627467000000,HEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x264B207A7542dE4a6aee5E51cb4b434f68Ef1421,0x10a3da2BB0Fae4D591476fd97D6636fd172923a8,,30726.97313303,crHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x264B207A7542dE4a6aee5E51cb4b434f68Ef1421,0x0cF55d57d241161E0ec68E72cBB175dbFe84173a,,638.805126627467000000,HEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0000000000000000000000000000000000000000,0xe11ba472F74869176652C35D30dB89854b5ae84D,,126.711281920907000000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0xe11ba472F74869176652C35D30dB89854b5ae84D,0x0cF55d57d241161E0ec68E72cBB175dbFe84173a,,63.355640960453300000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0xe11ba472F74869176652C35D30dB89854b5ae84D,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,63.355640960453300000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0cF55d57d241161E0ec68E72cBB175dbFe84173a,0xe11ba472F74869176652C35D30dB89854b5ae84D,,638.805126627467000000,HEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0cF55d57d241161E0ec68E72cBB175dbFe84173a,0x16388463d60FFE0661Cf7F1f31a7D658aC790ff7,,63.355640960453300000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,0x0000000000000000000000000000000000000000,,3,hlWBTC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x840a1AE46B7364855206Eb5b7286Ab7E207e515b,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,,2664000,HEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x840a1AE46B7364855206Eb5b7286Ab7E207e515b,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,,0.02828199,WBTC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58,,0.02828199,WBTC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58,0x6463Bd6026A2E7bFab5851b62969A92f7cca0eB6,,0.455003053573996000,WETH,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x6463Bd6026A2E7bFab5851b62969A92f7cca0eB6,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,,8723.216348456670000000,HEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0000000000000000000000000000000000000000,0xe11ba472F74869176652C35D30dB89854b5ae84D,,1729.992009299720000000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0xe11ba472F74869176652C35D30dB89854b5ae84D,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,,864.996004649862000000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0xe11ba472F74869176652C35D30dB89854b5ae84D,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,864.996004649862000000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,0xe11ba472F74869176652C35D30dB89854b5ae84D,,2672849.321932040000000000,HEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-06T20:16:14Z,,,0x0Ce77bc655aFaAc83947c2e859819185966Ca825,0xC78ef04c4Dc1EA887A60F07Ae748FAa85BFC7f46,,864.996004649862000000,yvHEGIC,,0x0af3d03391fbaef2b0fb5a0e8a1895bc095ab05dcab4a95370ea2c67120f26cd
2021-05-07T05:23:42Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,516,0,ETH,Endorse UNI vault,0x6e457329cace41414221b713130fe208b735a4d5d8d5bbb9c2b5fcd1c0ef2fff
2021-05-07T05:26:38Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,517,0,ETH,Add wbtc maker strat,0x635e9ee4fa2c07b180b8e1141cf8be48c3ca6cf5b50b7000ee9ab6a21c44d095
2021-05-07T05:27:44Z,,,ychad.eth,0x15C3c11965E4606e0C8aEAD3c454c80Fc8C81992,518,10.869924010491200000,ETH,Reimburse burnt user,0xda228304d16c78048798280e0246fefa907270e1d54b23740d0949bdd125c9db
2021-05-07T18:22:27Z,,,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,519,0,ETH,Endorse curve vault,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x0000000000000000000000000000000000000000,0xF147b8125d2ef93FB6965Db97D6746952a133934,,7118.79384188793000000,CRV,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x112570655b32A8c747845E0215ad139661e66E7F,,7118.79384188793000000,CRV,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0xF147b8125d2ef93FB6965Db97D6746952a133934,,711.879384188793000000,CRV,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0x3dA1313aE46132A397D90d95B1424A9A7e3e0fCE,,6406.914457699130000000,CRV,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x3dA1313aE46132A397D90d95B1424A9A7e3e0fCE,0xA478c2975Ab1Ea89e8196811F51A7B7Ade33eB11,,6.42219589989949000,WETH,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0xA478c2975Ab1Ea89e8196811F51A7B7Ade33eB11,0x112570655b32A8c747845E0215ad139661e66E7F,,22562.804479917700000000,DAI,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0xC2cB1040220768554cf699b0d863A3cd4324ce32,,22562.804479917700000000,DAI,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x0000000000000000000000000000000000000000,0x112570655b32A8c747845E0215ad139661e66E7F,,20734.21388796470000000,yDAI,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0x79a8C46DeA5aDa233ABaFFD40F3A0A2B1e5A4F27,,20734.21388796470000000,yDAI,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0x79a8C46DeA5aDa233ABaFFD40F3A0A2B1e5A4F27,,0,yUSDC,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0x79a8C46DeA5aDa233ABaFFD40F3A0A2B1e5A4F27,,0,yUSDT,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0x79a8C46DeA5aDa233ABaFFD40F3A0A2B1e5A4F27,,0,yBUSD,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x0000000000000000000000000000000000000000,0x112570655b32A8c747845E0215ad139661e66E7F,,20337.251165971900000000,yDAI+yUSDC+yUSDT+yBUSD,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
2021-05-07T18:22:27Z,,,0x112570655b32A8c747845E0215ad139661e66E7F,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,2033.725116597190000000,yDAI+yUSDC+yUSDT+yBUSD,,0x0aacab527f9189677f99de775bd0e3d084891966f9efa59ec4a32f3f1e50b53f
